imgnum;imgpath;crop;code_x;key;Species;EPPO_map;Organisme;code_y;Notes;train_test_set;code;date;hour;artist;day_obs_count;subid
Iav00159;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00159.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:23:07;nan;7;Avoine_Rouille couronnée
Iav00160;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00160.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:23:09;nan;7;Avoine_Rouille couronnée
Iav00161;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00161.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:23:16;nan;7;Avoine_Rouille couronnée
Iav00163;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00163.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:23:43;nan;7;Avoine_Rouille couronnée
Iav00165;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00165.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:24:26;nan;7;Avoine_Rouille couronnée
Iav00166;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00166.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:24:30;nan;7;Avoine_Rouille couronnée
Iav00167;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00167.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:24:41;nan;7;Avoine_Rouille couronnée
Iav00171;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00171.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:25:16;nan;7;Avoine_Rouille couronnée
Iav00173;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00173.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:25:22;nan;7;Avoine_Rouille couronnée
Iav00174;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00174.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:25:54;nan;7;Avoine_Rouille couronnée
Iav00175;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00175.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:26:09;nan;7;Avoine_Rouille couronnée
Iav00176;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00176.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:26:38;nan;7;Avoine_Rouille couronnée
Iav00177;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00177.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:26:52;nan;7;Avoine_Rouille couronnée
Iav00180;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00180.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:27:37;nan;7;Avoine_Rouille couronnée
Iav00182;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00182.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:28:33;nan;7;Avoine_Rouille couronnée
Iav00186;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00186.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:56:22;nan;7;Avoine_Rouille couronnée
Iav00187;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00187.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:56:29;nan;7;Avoine_Rouille couronnée
Iav00188;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00188.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:56:35;nan;7;Avoine_Rouille couronnée
Iav00190;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00190.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:57:15;nan;7;Avoine_Rouille couronnée
Iav00191;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00191.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:57:20;nan;7;Avoine_Rouille couronnée
Iav00192;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00192.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:57:25;nan;7;Avoine_Rouille couronnée
Iav00193;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00193.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:57:41;nan;7;Avoine_Rouille couronnée
Iav00194;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00194.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:57:55;nan;7;Avoine_Rouille couronnée
Iav00196;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00196.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:58:03;nan;7;Avoine_Rouille couronnée
Iav00197;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00197.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:58:06;nan;7;Avoine_Rouille couronnée
Iav00198;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00198.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:58:09;nan;7;Avoine_Rouille couronnée
Iav00199;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00199.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:58:14;nan;7;Avoine_Rouille couronnée
Iav00200;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00200.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:58:19;nan;7;Avoine_Rouille couronnée
Iav00201;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00201.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:58:24;nan;7;Avoine_Rouille couronnée
Iav00203;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00203.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:58:38;nan;7;Avoine_Rouille couronnée
Iav00204;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00204.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:58:48;nan;7;Avoine_Rouille couronnée
Iav00206;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00206.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:58:53;nan;7;Avoine_Rouille couronnée
Iav00207;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00207.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:59:10;nan;7;Avoine_Rouille couronnée
Iav00208;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00208.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:59:19;nan;7;Avoine_Rouille couronnée
Iav00209;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00209.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:59:24;nan;7;Avoine_Rouille couronnée
Iav00210;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00210.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:59:26;nan;7;Avoine_Rouille couronnée
Iav00211;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00211.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:23;12:59:32;nan;7;Avoine_Rouille couronnée
Iav00212;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00212.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:27;12:58:05;nan;7;Avoine_Rouille couronnée
Iav00213;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00213.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:27;12:58:15;nan;7;Avoine_Rouille couronnée
Iav00215;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00215.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:27;12:58:30;nan;7;Avoine_Rouille couronnée
Iav00216;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00216.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:27;12:58:37;nan;7;Avoine_Rouille couronnée
Iav00217;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00217.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:27;12:59:16;nan;7;Avoine_Rouille couronnée
Iav00218;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00218.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:27;12:59:44;nan;7;Avoine_Rouille couronnée
Iav00226;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00226.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:27;13:03:24;nan;7;Avoine_Rouille couronnée
Iav00229;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00229.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:27;13:04:08;nan;7;Avoine_Rouille couronnée
Iav00230;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00230.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:27;13:04:48;nan;7;Avoine_Rouille couronnée
Iav00235;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00235.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:27;13:06:06;nan;7;Avoine_Rouille couronnée
Iav00240;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00240.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:27;13:07:10;nan;7;Avoine_Rouille couronnée
Iav00247;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00247.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:05:27;13:09:18;nan;7;Avoine_Rouille couronnée
Iav00250;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00250.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:06:07;15:30:37;nan;7;Avoine_Rouille couronnée
Iav00251;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00251.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:06:07;15:30:59;nan;7;Avoine_Rouille couronnée
Iav00252;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00252.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:06:07;15:31:05;nan;7;Avoine_Rouille couronnée
Iav00257;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00257.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:06:07;15:31:34;nan;7;Avoine_Rouille couronnée
Iav00259;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00259.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:06:07;15:32:08;nan;7;Avoine_Rouille couronnée
Iav00264;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00264.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:06:07;15:32:57;nan;7;Avoine_Rouille couronnée
Iav00265;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00265.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:06:07;15:33:05;nan;7;Avoine_Rouille couronnée
Iav00266;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00266.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:06:07;15:33:06;nan;7;Avoine_Rouille couronnée
Iav00267;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00267.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:06:07;15:33:14;nan;7;Avoine_Rouille couronnée
Iav00270;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00270.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:06:07;15:33:48;nan;7;Avoine_Rouille couronnée
Iav00271;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00271.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:06:07;15:34:04;nan;7;Avoine_Rouille couronnée
Iav00275;../data/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00275.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;train;Rouille couronnée;2024:06:07;15:34:44;nan;7;Avoine_Rouille couronnée
Iav00276;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00276.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:30:24;nan;7;Avoine_Rouille couronnée
Iav00277;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00277.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:30:57;nan;7;Avoine_Rouille couronnée
Iav00278;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00278.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:31:05;nan;7;Avoine_Rouille couronnée
Iav00279;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00279.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:31:11;nan;7;Avoine_Rouille couronnée
Iav00280;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00280.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:32:54;nan;7;Avoine_Rouille couronnée
Iav00281;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00281.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:32:59;nan;7;Avoine_Rouille couronnée
Iav00282;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00282.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:33:36;nan;7;Avoine_Rouille couronnée
Iav00283;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00283.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:33:39;nan;7;Avoine_Rouille couronnée
Iav00284;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00284.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:33:43;nan;7;Avoine_Rouille couronnée
Iav00285;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00285.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:33:52;nan;7;Avoine_Rouille couronnée
Iav00286;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00286.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:33:54;nan;7;Avoine_Rouille couronnée
Iav00287;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00287.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:33:57;nan;7;Avoine_Rouille couronnée
Iav00288;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00288.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:34:02;nan;7;Avoine_Rouille couronnée
Iav00289;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00289.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:34:05;nan;7;Avoine_Rouille couronnée
Iav00290;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00290.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:34:07;nan;7;Avoine_Rouille couronnée
Iav00291;../data/VAULT/Bousset2_data/Images/Avoine/Rouille couronnée/Iav00291.jpg;Avoine;Rouille couronnée;Avoine_Rouille couronnée;Avoine;PUCCCA;Puccinia coronata var avenae;Rouille couronnée;;vault;Rouille couronnée;2024:06:24;15:34:59;nan;7;Avoine_Rouille couronnée
Iav00001;../data/Bousset2_data/Images/Avoine/Virus JNO/Iav00001.jpg;Avoine;Virus JNO;Avoine_Virus JNO;Avoine;BYDV00;;Virus JNO;;train;Virus JNO;2024:04:15;13:44:11;nan;8;Avoine_Virus JNO
