imgnum;baseimgurl;sub_name;scientificName;cat;autid;subid;photographer;dateAc;commonName;species;genus;family;imgpath;syn;host_subid;name_infered_organ_class;is_dup;train_test_set
5336020;//bugwoodcloud.org/images/;chemicals;;cat=1;53257;759;Mary Ann Hansen;2007-11-01T10:39:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5336020.jpg;;12197.0;leaf;False;train
5336021;//bugwoodcloud.org/images/;chemicals;;cat=1;53257;759;Mary Ann Hansen;2007-11-01T10:39:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5336021.jpg;;12197.0;leaf;False;train
5336022;//bugwoodcloud.org/images/;chemicals;;cat=1;53257;759;Mary Ann Hansen;2007-11-01T10:39:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5336022.jpg;;12197.0;leaf;False;train
5336023;//bugwoodcloud.org/images/;chemicals;;cat=1;53257;759;Mary Ann Hansen;2007-11-01T10:39:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5336023.jpg;;12197.0;leaf;False;train
5336096;//bugwoodcloud.org/images/;chemicals;;cat=1;53257;759;Mary Ann Hansen;2007-11-02T07:11:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5336096.jpg;;20234.0;leaf;False;train
5337009;//bugwoodcloud.org/images/;chemicals;;cat=1;53257;759;Mary Ann Hansen;2007-11-02T07:13:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5337009.jpg;;10144.0;leaf;False;train
5337010;//bugwoodcloud.org/images/;chemicals;;cat=1;53257;759;Mary Ann Hansen;2007-11-02T07:13:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5337010.jpg;;10144.0;habit;False;train
5337012;//bugwoodcloud.org/images/;chemicals;;cat=1;53257;759;Mary Ann Hansen;2007-11-02T07:13:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5337012.jpg;;10144.0;leaf;False;train
5337013;//bugwoodcloud.org/images/;chemicals;;cat=1;53271;759;Robert Wick;2007-11-02T07:13:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5337013.jpg;;10144.0;leaf;False;train
5356655;//bugwoodcloud.org/images/;chemicals;;cat=1;43474;759;William M. Brown Jr.;2008-01-17T09:19:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5356655.jpg;;6628.0;habit;False;train
5356758;//bugwoodcloud.org/images/;chemicals;;cat=1;43474;759;William M. Brown Jr.;2008-01-17T09:22:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5356758.jpg;;6628.0;habit;False;train
5356816;//bugwoodcloud.org/images/;chemicals;;cat=1;43474;759;William M. Brown Jr.;2008-01-17T09:24:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5356816.jpg;;6539.0;habit;False;train
5356824;//bugwoodcloud.org/images/;chemicals;;cat=1;43474;759;William M. Brown Jr.;2008-01-17T09:24:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5356824.jpg;;9541.0;habit;False;train
5361266;//bugwoodcloud.org/images/;chemicals;;cat=1;52401;759;R.L. Croissant;2008-01-24T15:35:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5361266.jpg;;6628.0;bark;False;train
5362710;//bugwoodcloud.org/images/;chemicals;;cat=1;39886;759;Howard F. Schwartz;2008-02-01T09:48:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5362710.jpg;;6628.0;leaf;False;train
5362711;//bugwoodcloud.org/images/;chemicals;;cat=1;39886;759;Howard F. Schwartz;2008-02-01T09:48:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5362711.jpg;;6628.0;leaf;False;train
5362998;//bugwoodcloud.org/images/;chemicals;;cat=1;39886;759;Howard F. Schwartz;2008-02-01T09:57:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5362998.jpg;;;leaf;False;train
5362999;//bugwoodcloud.org/images/;chemicals;;cat=1;39886;759;Howard F. Schwartz;2008-02-01T09:57:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5362999.jpg;;;habit;False;train
5363001;//bugwoodcloud.org/images/;chemicals;;cat=1;39886;759;Howard F. Schwartz;2008-02-01T09:57:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5363001.jpg;;;habit;False;train
5363002;//bugwoodcloud.org/images/;chemicals;;cat=1;39886;759;Howard F. Schwartz;2008-02-01T09:57:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5363002.jpg;;;leaf;False;train
5364019;//bugwoodcloud.org/images/;chemicals;;cat=1;39886;759;Howard F. Schwartz;2008-02-07T10:19:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5364019.jpg;;;habit;False;train
5364020;//bugwoodcloud.org/images/;chemicals;;cat=1;39886;759;Howard F. Schwartz;2008-02-07T10:19:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5364020.jpg;;;leaf;False;train
5364021;//bugwoodcloud.org/images/;chemicals;;cat=1;39886;759;Howard F. Schwartz;2008-02-07T10:19:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5364021.jpg;;;habit;False;train
5364023;//bugwoodcloud.org/images/;chemicals;;cat=1;39886;759;Howard F. Schwartz;2008-02-07T10:19:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5364023.jpg;;;bark;False;train
5364024;//bugwoodcloud.org/images/;chemicals;;cat=1;39886;759;Howard F. Schwartz;2008-02-07T10:19:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5364024.jpg;;;habit;False;train
5365329;//bugwoodcloud.org/images/;chemicals;;cat=1;39886;759;Howard F. Schwartz;2008-02-12T14:57:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5365329.jpg;;;habit;False;train
5365330;//bugwoodcloud.org/images/;chemicals;;cat=1;39886;759;Howard F. Schwartz;2008-02-12T14:57:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5365330.jpg;;;habit;False;train
5365331;//bugwoodcloud.org/images/;chemicals;;cat=1;39886;759;Howard F. Schwartz;2008-02-12T14:57:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5365331.jpg;;;leaf;False;train
5366458;//bugwoodcloud.org/images/;chemicals;;cat=1;1083;759;Mike Schomaker;2008-02-14T13:56:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5366458.jpg;;;leaf;False;train
5368377;//bugwoodcloud.org/images/;chemicals;;cat=1;52862;759;Paul Bachi;2008-03-06T16:22:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5368377.jpg;;6992.0;leaf;False;train
5368378;//bugwoodcloud.org/images/;chemicals;;cat=1;52862;759;Paul Bachi;2008-03-06T16:22:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5368378.jpg;;6992.0;sheet;False;train
5372707;//bugwoodcloud.org/images/;chemicals;;cat=1;9;759;Florida Division of Plant Industry ;2008-06-24T13:28:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5372707.jpg;;6378.0;leaf;False;train
5372708;//bugwoodcloud.org/images/;chemicals;;cat=1;9;759;Florida Division of Plant Industry ;2008-06-24T13:28:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5372708.jpg;;6378.0;leaf;False;train
5372709;//bugwoodcloud.org/images/;chemicals;;cat=1;9;759;Florida Division of Plant Industry ;2008-06-24T13:28:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5372709.jpg;;6378.0;leaf;False;train
5372762;//bugwoodcloud.org/images/;chemicals;;cat=1;9;759;Florida Division of Plant Industry ;2008-06-24T13:29:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5372762.jpg;;7157.0;sheet;False;train
5372763;//bugwoodcloud.org/images/;chemicals;;cat=1;9;759;Florida Division of Plant Industry ;2008-06-24T13:29:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5372763.jpg;;;scan;False;train
5372764;//bugwoodcloud.org/images/;chemicals;;cat=1;9;759;Florida Division of Plant Industry ;2008-06-24T13:29:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5372764.jpg;;9556.0;scan;False;train
5372765;//bugwoodcloud.org/images/;chemicals;;cat=1;9;759;Florida Division of Plant Industry ;2008-06-24T13:29:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5372765.jpg;;9556.0;leaf;False;train
5372787;//bugwoodcloud.org/images/;chemicals;;cat=1;9;759;Florida Division of Plant Industry ;2008-06-24T13:29:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5372787.jpg;;10144.0;leaf;False;train
5372788;//bugwoodcloud.org/images/;chemicals;;cat=1;9;759;Florida Division of Plant Industry ;2008-06-24T13:29:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5372788.jpg;;10144.0;leaf;False;train
5372789;//bugwoodcloud.org/images/;chemicals;;cat=1;9;759;Florida Division of Plant Industry ;2008-06-24T13:29:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5372789.jpg;;18509.0;leaf;False;train
5372790;//bugwoodcloud.org/images/;chemicals;;cat=1;9;759;Florida Division of Plant Industry ;2008-06-24T13:29:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5372790.jpg;;7139.0;scan;False;train
5372792;//bugwoodcloud.org/images/;chemicals;;cat=1;9;759;Florida Division of Plant Industry ;2008-06-24T13:29:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5372792.jpg;;16951.0;leaf;False;train
5372793;//bugwoodcloud.org/images/;chemicals;;cat=1;9;759;Florida Division of Plant Industry ;2008-06-24T13:29:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5372793.jpg;;11732.0;sheet;False;train
5372794;//bugwoodcloud.org/images/;chemicals;;cat=1;9;759;Florida Division of Plant Industry ;2008-06-24T13:29:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5372794.jpg;;7139.0;scan;False;train
5395018;//bugwoodcloud.org/images/;chemicals;;cat=1;55358;759;Rebekah D. Wallace;2009-05-27T13:02:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5395018.jpg;;20835.0;leaf;False;train
5395019;//bugwoodcloud.org/images/;chemicals;;cat=1;55358;759;Rebekah D. Wallace;2009-05-27T13:02:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5395019.jpg;;20835.0;leaf;False;train
5395020;//bugwoodcloud.org/images/;chemicals;;cat=1;55358;759;Rebekah D. Wallace;2009-05-27T13:02:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5395020.jpg;;20835.0;leaf;False;train
5411340;//bugwoodcloud.org/images/;chemicals;;cat=1;29361;759;Elizabeth Bush;2010-03-11T13:34:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5411340.jpg;;12117.0;sheet;False;train
5411341;//bugwoodcloud.org/images/;chemicals;;cat=1;29361;759;Elizabeth Bush;2010-03-11T13:34:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5411341.jpg;;12117.0;sheet;False;train
5411353;//bugwoodcloud.org/images/;chemicals;;cat=1;29361;759;Elizabeth Bush;2010-03-11T13:34:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5411353.jpg;;11305.0;habit;False;train
5411354;//bugwoodcloud.org/images/;chemicals;;cat=1;29361;759;Elizabeth Bush;2010-03-11T13:34:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5411354.jpg;;;fruit;False;train
5411359;//bugwoodcloud.org/images/;chemicals;;cat=1;29361;759;Elizabeth Bush;2010-03-11T13:34:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5411359.jpg;;;sheet;False;train
5411360;//bugwoodcloud.org/images/;chemicals;;cat=1;29361;759;Elizabeth Bush;2010-03-11T13:34:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5411360.jpg;;;scan;False;train
5411361;//bugwoodcloud.org/images/;chemicals;;cat=1;29361;759;Elizabeth Bush;2010-03-11T13:34:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5411361.jpg;;;scan;False;train
5411362;//bugwoodcloud.org/images/;chemicals;;cat=1;29361;759;Elizabeth Bush;2010-03-11T13:34:00;chemicals;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/chemicals_nan/5411362.jpg;;;sheet;False;train
14295;//bugwoodcloud.org/images/;drought;;cat=1;1;760;Robert L. Anderson;2002-01-09T00:00:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/0014295.jpg;;3249.0;leaf;False;train
1146027;//bugwoodcloud.org/images/;drought;;cat=1;62;760;David J. Moorhead;2002-11-01T10:22:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1146027.jpg;;2182.0;habit;False;train
1146028;//bugwoodcloud.org/images/;drought;;cat=1;62;760;David J. Moorhead;2002-11-01T10:22:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1146028.jpg;;2182.0;habit;False;train
1146029;//bugwoodcloud.org/images/;drought;;cat=1;62;760;David J. Moorhead;2002-11-01T10:22:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1146029.jpg;;2182.0;habit;False;train
1238081;//bugwoodcloud.org/images/;drought;;cat=1;1835;760;Randy Cyr;2004-02-03T10:51:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1238081.jpg;;14066.0;habit;False;train
1241636;//bugwoodcloud.org/images/;drought;;cat=1;123;760;Susan K. Hagle;2004-04-14T12:37:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1241636.jpg;;;habit;False;train
1241637;//bugwoodcloud.org/images/;drought;;cat=1;123;760;Susan K. Hagle;2004-04-14T12:37:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1241637.jpg;;;habit;False;train
1402063;//bugwoodcloud.org/images/;drought;;cat=1;2887;760;R.J. Reynolds Tobacco Company ;2002-03-10T00:00:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1402063.jpg;;4227.0;habit;False;train
1406142;//bugwoodcloud.org/images/;drought;;cat=1;28265;760;USDA Forest Service - North Central Research Station ;2005-09-26T10:13:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1406142.jpg;;3480.0;habit;False;train
1407059;//bugwoodcloud.org/images/;drought;;cat=1;28304;760;USDA Forest Service - Northeastern Area ;2005-10-03T16:45:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1407059.jpg;;;habit;False;train
1415129;//bugwoodcloud.org/images/;drought;;cat=1;23115;760;Andrej Kunca;2005-10-07T10:32:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1415129.jpg;;10634.0;leaf;False;train
1457023;//bugwoodcloud.org/images/;drought;;cat=1;1552;760;Steven Katovich;2006-03-06T10:34:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1457023.jpg;;2766.0;habit;False;train
1467194;//bugwoodcloud.org/images/;drought;;cat=1;35059;760;USDA Forest Service -  Forest Health Protection Intermountain Region - Ogden, UT ;2006-07-07T15:04:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1467194.jpg;;3215.0;habit;False;train
1467195;//bugwoodcloud.org/images/;drought;;cat=1;35059;760;USDA Forest Service -  Forest Health Protection Intermountain Region - Ogden, UT ;2006-07-07T15:04:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1467195.jpg;;3215.0;habit;False;train
1467196;//bugwoodcloud.org/images/;drought;;cat=1;35059;760;USDA Forest Service -  Forest Health Protection Intermountain Region - Ogden, UT ;2006-07-07T15:04:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1467196.jpg;;2735.0;habit;False;train
1495026;//bugwoodcloud.org/images/;drought;;cat=1;46170;760;University of Georgia Plant Pathology ;2007-08-21T11:14:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1495026.jpg;;12120.0;sheet;False;train
1575425;//bugwoodcloud.org/images/;drought;;cat=1;35540;760;Gerald Holmes;2010-10-26T10:21:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1575425.jpg;;10379.0;bark;False;train
1575427;//bugwoodcloud.org/images/;drought;;cat=1;35540;760;Gerald Holmes;2010-10-26T10:22:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1575427.jpg;;10379.0;habit;False;train
1577652;//bugwoodcloud.org/images/;drought;;cat=1;35540;760;Gerald Holmes;2010-12-10T08:54:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1577652.jpg;;9433.0;habit;False;train
1582990;//bugwoodcloud.org/images/;drought;;cat=1;1016;760;John Ruter;2011-09-08T14:53:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1582990.jpg;;3275.0;leaf;False;train
1582992;//bugwoodcloud.org/images/;drought;;cat=1;1016;760;John Ruter;2011-09-08T14:53:00;drought;;;Other abiotic damage;../data/IPM_data/Images/Other Damage Agents - Abiotic Damage/drought_nan/1582992.jpg;;3275.0;habit;False;train
