imgnum;imgpath;crop;code;train_test_set;is_PV
plant_69650;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69650.jpg;Apple;Alternaria Blotch;train;False
plant_69651;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69651.jpg;Apple;Alternaria Blotch;train;False
plant_69652;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69652.jpg;Apple;Alternaria Blotch;train;False
plant_69653;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69653.jpg;Apple;Alternaria Blotch;train;False
plant_69654;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69654.jpg;Apple;Alternaria Blotch;train;False
plant_69655;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69655.jpg;Apple;Alternaria Blotch;train;False
plant_69656;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69656.jpg;Apple;Alternaria Blotch;train;False
plant_69657;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69657.jpg;Apple;Alternaria Blotch;train;False
plant_69658;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69658.jpg;Apple;Alternaria Blotch;train;False
plant_69659;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69659.jpg;Apple;Alternaria Blotch;train;False
plant_69660;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69660.jpg;Apple;Alternaria Blotch;train;False
plant_69661;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69661.jpg;Apple;Alternaria Blotch;train;False
plant_69662;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69662.jpg;Apple;Alternaria Blotch;train;False
plant_69663;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69663.jpg;Apple;Alternaria Blotch;train;False
plant_69664;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69664.jpg;Apple;Alternaria Blotch;train;False
plant_69665;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69665.jpg;Apple;Alternaria Blotch;train;False
plant_69666;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69666.jpg;Apple;Alternaria Blotch;train;False
plant_69667;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69667.jpg;Apple;Alternaria Blotch;train;False
plant_69668;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69668.jpg;Apple;Alternaria Blotch;train;False
plant_69669;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69669.jpg;Apple;Alternaria Blotch;train;False
plant_69670;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69670.jpg;Apple;Alternaria Blotch;train;False
plant_69671;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69671.jpg;Apple;Alternaria Blotch;train;False
plant_69672;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69672.jpg;Apple;Alternaria Blotch;train;False
plant_69673;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69673.jpg;Apple;Alternaria Blotch;train;False
plant_69674;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69674.jpg;Apple;Alternaria Blotch;train;False
plant_69675;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69675.jpg;Apple;Alternaria Blotch;train;False
plant_69676;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69676.jpg;Apple;Alternaria Blotch;train;False
plant_69677;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69677.jpg;Apple;Alternaria Blotch;train;False
plant_69678;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69678.jpg;Apple;Alternaria Blotch;train;False
plant_69679;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69679.jpg;Apple;Alternaria Blotch;train;False
plant_69680;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69680.jpg;Apple;Alternaria Blotch;train;False
plant_69681;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69681.jpg;Apple;Alternaria Blotch;train;False
plant_69682;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69682.jpg;Apple;Alternaria Blotch;train;False
plant_69683;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69683.jpg;Apple;Alternaria Blotch;train;False
plant_69684;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69684.jpg;Apple;Alternaria Blotch;train;False
plant_69685;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69685.jpg;Apple;Alternaria Blotch;train;False
plant_69686;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69686.jpg;Apple;Alternaria Blotch;train;False
plant_69687;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69687.jpg;Apple;Alternaria Blotch;train;False
plant_69688;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69688.jpg;Apple;Alternaria Blotch;train;False
plant_69689;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69689.jpg;Apple;Alternaria Blotch;train;False
plant_69690;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69690.jpg;Apple;Alternaria Blotch;train;False
plant_69691;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69691.jpg;Apple;Alternaria Blotch;train;False
plant_69692;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69692.jpg;Apple;Alternaria Blotch;train;False
plant_69693;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69693.jpg;Apple;Alternaria Blotch;train;False
plant_69694;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69694.jpg;Apple;Alternaria Blotch;train;False
plant_69695;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69695.jpg;Apple;Alternaria Blotch;train;False
plant_69696;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69696.jpg;Apple;Alternaria Blotch;train;False
plant_69697;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69697.jpg;Apple;Alternaria Blotch;train;False
plant_69698;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69698.jpg;Apple;Alternaria Blotch;train;False
plant_69699;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69699.jpg;Apple;Alternaria Blotch;train;False
plant_69700;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69700.jpg;Apple;Alternaria Blotch;train;False
plant_69701;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69701.jpg;Apple;Alternaria Blotch;train;False
plant_69702;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69702.jpg;Apple;Alternaria Blotch;train;False
plant_69703;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69703.jpg;Apple;Alternaria Blotch;train;False
plant_69704;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69704.jpg;Apple;Alternaria Blotch;train;False
plant_69705;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69705.jpg;Apple;Alternaria Blotch;train;False
plant_69706;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69706.jpg;Apple;Alternaria Blotch;train;False
plant_69707;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69707.jpg;Apple;Alternaria Blotch;train;False
plant_69708;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69708.jpg;Apple;Alternaria Blotch;train;False
plant_69709;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69709.jpg;Apple;Alternaria Blotch;train;False
plant_69710;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69710.jpg;Apple;Alternaria Blotch;train;False
plant_69711;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69711.jpg;Apple;Alternaria Blotch;train;False
plant_69712;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69712.jpg;Apple;Alternaria Blotch;train;False
plant_69713;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69713.jpg;Apple;Alternaria Blotch;train;False
plant_69714;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69714.jpg;Apple;Alternaria Blotch;train;False
plant_69715;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69715.jpg;Apple;Alternaria Blotch;train;False
plant_69716;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69716.jpg;Apple;Alternaria Blotch;train;False
plant_69717;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69717.jpg;Apple;Alternaria Blotch;train;False
plant_69718;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69718.jpg;Apple;Alternaria Blotch;train;False
plant_69719;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69719.jpg;Apple;Alternaria Blotch;train;False
plant_69720;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69720.jpg;Apple;Alternaria Blotch;train;False
plant_69721;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69721.jpg;Apple;Alternaria Blotch;train;False
plant_69722;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69722.jpg;Apple;Alternaria Blotch;train;False
plant_69723;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69723.jpg;Apple;Alternaria Blotch;train;False
plant_69724;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69724.jpg;Apple;Alternaria Blotch;train;False
plant_69725;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69725.jpg;Apple;Alternaria Blotch;train;False
plant_69726;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69726.jpg;Apple;Alternaria Blotch;train;False
plant_69727;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69727.jpg;Apple;Alternaria Blotch;train;False
plant_69728;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69728.jpg;Apple;Alternaria Blotch;train;False
plant_69729;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69729.jpg;Apple;Alternaria Blotch;train;False
plant_69730;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69730.jpg;Apple;Alternaria Blotch;train;False
plant_69731;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69731.jpg;Apple;Alternaria Blotch;train;False
plant_69732;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69732.jpg;Apple;Alternaria Blotch;train;False
plant_69733;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69733.jpg;Apple;Alternaria Blotch;train;False
plant_69734;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69734.jpg;Apple;Alternaria Blotch;train;False
plant_69735;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69735.jpg;Apple;Alternaria Blotch;train;False
plant_69736;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69736.jpg;Apple;Alternaria Blotch;train;False
plant_69737;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69737.jpg;Apple;Alternaria Blotch;train;False
plant_69738;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69738.jpg;Apple;Alternaria Blotch;train;False
plant_69739;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69739.jpg;Apple;Alternaria Blotch;train;False
plant_69740;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69740.jpg;Apple;Alternaria Blotch;train;False
plant_69741;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69741.jpg;Apple;Alternaria Blotch;train;False
plant_69742;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69742.jpg;Apple;Alternaria Blotch;train;False
plant_69743;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69743.jpg;Apple;Alternaria Blotch;train;False
plant_69744;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69744.jpg;Apple;Alternaria Blotch;train;False
plant_69745;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69745.jpg;Apple;Alternaria Blotch;train;False
plant_69746;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69746.jpg;Apple;Alternaria Blotch;train;False
plant_69747;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69747.jpg;Apple;Alternaria Blotch;train;False
plant_69748;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69748.jpg;Apple;Alternaria Blotch;train;False
plant_69749;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69749.jpg;Apple;Alternaria Blotch;train;False
plant_69750;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69750.jpg;Apple;Alternaria Blotch;train;False
plant_69751;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69751.jpg;Apple;Alternaria Blotch;train;False
plant_69752;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69752.jpg;Apple;Alternaria Blotch;train;False
plant_69753;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69753.jpg;Apple;Alternaria Blotch;train;False
plant_69754;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69754.jpg;Apple;Alternaria Blotch;train;False
plant_69755;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69755.jpg;Apple;Alternaria Blotch;train;False
plant_69756;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69756.jpg;Apple;Alternaria Blotch;train;False
plant_69757;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69757.jpg;Apple;Alternaria Blotch;train;False
plant_69758;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69758.jpg;Apple;Alternaria Blotch;train;False
plant_69759;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69759.jpg;Apple;Alternaria Blotch;train;False
plant_69760;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69760.jpg;Apple;Alternaria Blotch;train;False
plant_69761;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69761.jpg;Apple;Alternaria Blotch;train;False
plant_69762;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69762.jpg;Apple;Alternaria Blotch;train;False
plant_69763;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69763.jpg;Apple;Alternaria Blotch;train;False
plant_69764;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69764.jpg;Apple;Alternaria Blotch;train;False
plant_69765;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69765.jpg;Apple;Alternaria Blotch;train;False
plant_69766;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69766.jpg;Apple;Alternaria Blotch;train;False
plant_69767;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69767.jpg;Apple;Alternaria Blotch;train;False
plant_69768;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69768.jpg;Apple;Alternaria Blotch;train;False
plant_69769;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69769.jpg;Apple;Alternaria Blotch;train;False
plant_69770;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69770.jpg;Apple;Alternaria Blotch;train;False
plant_69771;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69771.jpg;Apple;Alternaria Blotch;train;False
plant_69772;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69772.jpg;Apple;Alternaria Blotch;train;False
plant_69773;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69773.jpg;Apple;Alternaria Blotch;train;False
plant_69774;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69774.jpg;Apple;Alternaria Blotch;train;False
plant_69775;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69775.jpg;Apple;Alternaria Blotch;train;False
plant_69776;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69776.jpg;Apple;Alternaria Blotch;train;False
plant_69777;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69777.jpg;Apple;Alternaria Blotch;train;False
plant_69778;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69778.jpg;Apple;Alternaria Blotch;train;False
plant_69779;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69779.jpg;Apple;Alternaria Blotch;train;False
plant_69780;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69780.jpg;Apple;Alternaria Blotch;train;False
plant_69781;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69781.jpg;Apple;Alternaria Blotch;train;False
plant_69782;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69782.jpg;Apple;Alternaria Blotch;train;False
plant_69783;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69783.jpg;Apple;Alternaria Blotch;train;False
plant_69784;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69784.jpg;Apple;Alternaria Blotch;train;False
plant_69785;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69785.jpg;Apple;Alternaria Blotch;train;False
plant_69786;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69786.jpg;Apple;Alternaria Blotch;train;False
plant_69787;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69787.jpg;Apple;Alternaria Blotch;train;False
plant_69788;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69788.jpg;Apple;Alternaria Blotch;train;False
plant_69789;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69789.jpg;Apple;Alternaria Blotch;train;False
plant_69790;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69790.jpg;Apple;Alternaria Blotch;train;False
plant_69791;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69791.jpg;Apple;Alternaria Blotch;train;False
plant_69792;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69792.jpg;Apple;Alternaria Blotch;train;False
plant_69793;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69793.jpg;Apple;Alternaria Blotch;train;False
plant_69794;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69794.jpg;Apple;Alternaria Blotch;train;False
plant_69795;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69795.jpg;Apple;Alternaria Blotch;train;False
plant_69796;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69796.jpg;Apple;Alternaria Blotch;train;False
plant_69797;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69797.jpg;Apple;Alternaria Blotch;train;False
plant_69798;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69798.jpg;Apple;Alternaria Blotch;train;False
plant_69799;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69799.jpg;Apple;Alternaria Blotch;train;False
plant_69800;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69800.jpg;Apple;Alternaria Blotch;train;False
plant_69801;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69801.jpg;Apple;Alternaria Blotch;train;False
plant_69802;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69802.jpg;Apple;Alternaria Blotch;train;False
plant_69803;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69803.jpg;Apple;Alternaria Blotch;train;False
plant_69804;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69804.jpg;Apple;Alternaria Blotch;train;False
plant_69805;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69805.jpg;Apple;Alternaria Blotch;train;False
plant_69806;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69806.jpg;Apple;Alternaria Blotch;train;False
plant_69807;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69807.jpg;Apple;Alternaria Blotch;train;False
plant_69808;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69808.jpg;Apple;Alternaria Blotch;train;False
plant_69809;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69809.jpg;Apple;Alternaria Blotch;train;False
plant_69810;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69810.jpg;Apple;Alternaria Blotch;train;False
plant_69811;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69811.jpg;Apple;Alternaria Blotch;train;False
plant_69812;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69812.jpg;Apple;Alternaria Blotch;train;False
plant_69813;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69813.jpg;Apple;Alternaria Blotch;train;False
plant_69814;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69814.jpg;Apple;Alternaria Blotch;train;False
plant_69815;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69815.jpg;Apple;Alternaria Blotch;train;False
plant_69816;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69816.jpg;Apple;Alternaria Blotch;train;False
plant_69817;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69817.jpg;Apple;Alternaria Blotch;train;False
plant_69818;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69818.jpg;Apple;Alternaria Blotch;train;False
plant_69819;../data/CDDM_data/Images/Apple,Alternaria Blotch/plant_69819.jpg;Apple;Alternaria Blotch;train;False
